Order ID,Customer ID,Order Date,Ship Date,Region,Segment,Category,Sub-Category,Product Name,Sales,Profit_Margin,Profit
ca-2018-121643,ab-10105,2018-05-18,2018-05-20,west,consumer,technology,phones,aastra 6757i ct wireless voip phone,344.704,0.15,51.71
us-2016-122910,lt-16765,2016-05-12,2016-05-16,west,consumer,technology,phones,vtech ds6151,201.584,0.15,30.24
ca-2018-143126,cm-12655,2018-12-03,2018-12-07,west,home office,furniture,tables,"bevis oval conference table, walnut",521.96,0.08,41.76
ca-2016-129042,em-13960,2016-12-12,2016-12-17,east,consumer,office supplies,art,rogers handheld barrel pencil sharpener,8.22,0.25,2.06
ca-2016-109736,dj-13420,2016-10-10,2016-10-11,west,corporate,office supplies,paper,xerox 1894,45.36,0.25,11.34
ca-2016-142601,de-13255,2016-04-18,2016-04-20,west,home office,office supplies,storage,"tennsco stur-d-stor boltless shelving, 5 shelves, 24"" deep, sand",947.17,0.25,236.79
ca-2016-142601,de-13255,2016-04-18,2016-04-20,west,home office,office supplies,paper,xerox 19,61.96,0.25,15.49
ca-2015-106229,nr-18550,2015-06-07,2015-06-11,central,consumer,furniture,tables,"bevis round conference table top, x-base",268.935,0.08,21.51
us-2018-135230,ck-12325,2018-09-01,2018-09-07,west,home office,office supplies,art,staples in misc. colors,7.58,0.25,1.9
ca-2017-159653,jf-15490,2017-05-22,2017-05-22,south,consumer,office supplies,labels,avery 493,14.73,0.25,3.68
ca-2017-131968,lb-16795,2017-11-11,2017-11-15,south,home office,office supplies,binders,ibico standard transparent covers,9.888,0.25,2.47
ca-2017-131968,lb-16795,2017-11-11,2017-11-15,south,home office,office supplies,appliances,sanyo 2.5 cubic foot mid-size office refrigerators,671.544,0.25,167.89
ca-2015-119151,mp-18175,2015-11-25,2015-11-29,east,home office,office supplies,storage,"tennsco snap-together open shelving units, starter sets and add-on units",1117.92,0.25,279.48
ca-2015-119151,mp-18175,2015-11-25,2015-11-29,east,home office,furniture,bookcases,"sauder camden county collection libraries, planked cherry finish",275.952,0.08,22.08
ca-2015-123323,lh-16900,2015-11-07,2015-11-12,west,consumer,office supplies,binders,wilson jones legal size ring binders,123.144,0.25,30.79
ca-2017-124681,sv-20935,2017-07-18,2017-07-23,central,consumer,technology,accessories,sandisk cruzer 4 gb usb flash drive,15.576,0.15,2.34
us-2016-103996,rb-19435,2016-03-29,2016-03-31,west,consumer,office supplies,paper,xerox 1880,212.64,0.25,53.16
us-2016-103996,rb-19435,2016-03-29,2016-03-31,west,consumer,office supplies,paper,tops wirebound message log books,9.87,0.25,2.47
us-2016-103996,rb-19435,2016-03-29,2016-03-31,west,consumer,technology,accessories,memorex froggy flash drive 8 gb,53.25,0.15,7.99
us-2016-103996,rb-19435,2016-03-29,2016-03-31,west,consumer,furniture,furnishings,g.e. longer-life indoor recessed floodlight bulbs,19.92,0.08,1.59
ca-2017-120530,dl-13600,2017-04-07,2017-04-12,east,corporate,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",658.746,0.08,52.7
ca-2016-155054,ps-19045,2016-06-13,2016-06-19,east,home office,office supplies,binders,"accohide 3-ring binder, blue, 1""",8.26,0.25,2.06
ca-2016-155054,ps-19045,2016-06-13,2016-06-19,east,home office,office supplies,binders,recycled easel ring binders,29.84,0.25,7.46
ca-2016-155054,ps-19045,2016-06-13,2016-06-19,east,home office,technology,accessories,lenovo 17-key usb numeric keypad,67.98,0.15,10.2
ca-2016-105725,gt-14755,2016-02-18,2016-02-24,west,consumer,office supplies,labels,"avery 4027 file folder labels for dot matrix printers, 5000 labels per box, white",61.06,0.25,15.26
ca-2016-105725,gt-14755,2016-02-18,2016-02-24,west,consumer,furniture,tables,hon 61000 series interactive training tables,35.544,0.08,2.84
ca-2018-164364,cs-12355,2018-11-12,2018-11-16,west,consumer,office supplies,labels,avery 483,9.96,0.25,2.49
ca-2018-164364,cs-12355,2018-11-12,2018-11-16,west,consumer,office supplies,art,"dixon ticonderoga maple cedar pencil, #2",9.21,0.25,2.3
ca-2018-164364,cs-12355,2018-11-12,2018-11-16,west,consumer,office supplies,supplies,acme forged steel scissors with black enamel handles,27.93,0.25,6.98
ca-2018-168123,jd-16060,2018-03-05,2018-03-05,central,consumer,office supplies,fasteners,advantus map pennant flags and round head tacks,7.9,0.25,1.98
ca-2018-168123,jd-16060,2018-03-05,2018-03-05,central,consumer,office supplies,storage,recycled steel personal file for standard file folders,221.16,0.25,55.29
ca-2018-168123,jd-16060,2018-03-05,2018-03-05,central,consumer,office supplies,binders,gbc proclick punch binding system,127.96,0.25,31.99
ca-2018-168123,jd-16060,2018-03-05,2018-03-05,central,consumer,office supplies,binders,avery hole reinforcements,18.69,0.25,4.67
ca-2017-120005,ts-21160,2017-03-03,2017-03-03,west,corporate,office supplies,supplies,"elite 5"" scissors",25.35,0.25,6.34
ca-2017-120005,ts-21160,2017-03-03,2017-03-03,west,corporate,furniture,furnishings,"executive impressions 10"" spectator wall clock",35.28,0.08,2.82
ca-2017-123526,bv-11245,2017-12-24,2017-12-25,west,corporate,office supplies,paper,xerox 1898,33.4,0.25,8.35
ca-2017-127649,dl-13495,2017-10-07,2017-10-09,west,corporate,technology,machines,okidata c331dn printer,837.6,0.15,125.64
ca-2017-159989,eb-13870,2017-12-09,2017-12-13,south,consumer,technology,phones,arkon windshield dashboard air vent car mount holder,40.68,0.15,6.1
ca-2018-103499,es-14020,2018-11-20,2018-11-24,south,consumer,furniture,chairs,office star - mesh screen back chair with vinyl seat,209.568,0.08,16.77
us-2016-167220,jb-15925,2016-12-12,2016-12-16,central,consumer,technology,accessories,amazonbasics 3-button usb wired mouse,22.368,0.15,3.36
ca-2018-126354,sc-20380,2018-02-03,2018-02-08,south,consumer,office supplies,binders,gbc instant report kit,3.882,0.25,0.97
ca-2018-126354,sc-20380,2018-02-03,2018-02-08,south,consumer,office supplies,paper,14-7/8 x 11 blue bar computer printout paper,115.296,0.25,28.82
ca-2018-169817,eb-13870,2018-09-21,2018-09-25,east,consumer,office supplies,binders,insertable tab indexes for data binders,1.908,0.25,0.48
us-2018-144582,tc-21475,2018-04-30,2018-05-05,central,home office,office supplies,binders,gbc linen binding covers,43.372,0.25,10.84
ca-2015-121573,sg-20605,2015-11-03,2015-11-07,east,consumer,technology,phones,panasonic kx-tg9471b,783.96,0.15,117.59
ca-2015-121573,sg-20605,2015-11-03,2015-11-07,east,consumer,office supplies,binders,surelock post binders,48.896,0.25,12.22
ca-2015-121573,sg-20605,2015-11-03,2015-11-07,east,consumer,office supplies,binders,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", light blue",7.856,0.25,1.96
ca-2017-117660,bm-11785,2017-12-30,2018-01-04,east,consumer,office supplies,labels,avery 487,5.904,0.25,1.48
ca-2017-117660,bm-11785,2017-12-30,2018-01-04,east,consumer,office supplies,supplies,acme office executive series stainless steel trimmers,13.712,0.25,3.43
ca-2015-112851,nr-18550,2015-09-17,2015-09-21,west,consumer,office supplies,envelopes,"tyvek interoffice envelopes, 9 1/2"" x 12 1/2"", 100/box",182.94,0.25,45.74
ca-2018-123701,pg-18820,2018-11-24,2018-11-27,west,consumer,office supplies,art,bic liqua brite liner,27.76,0.25,6.94
ca-2016-118227,db-13270,2016-04-24,2016-04-28,east,home office,office supplies,art,"boston ranger #55 pencil sharpener, black",25.99,0.25,6.5
ca-2016-123155,ns-18640,2016-03-09,2016-03-12,central,corporate,technology,accessories,maxell 4.7gb dvd-r,113.52,0.15,17.03
ca-2016-123155,ns-18640,2016-03-09,2016-03-12,central,corporate,technology,phones,panasonic kx t7736-b digital phone,359.88,0.15,53.98
ca-2018-158883,cs-11860,2018-06-02,2018-06-03,south,consumer,office supplies,paper,things to do today spiral book,25.344,0.25,6.34
us-2017-114888,cc-12430,2017-09-19,2017-09-24,west,home office,office supplies,binders,cardinal holdit business card pockets,11.952,0.25,2.99
us-2017-114888,cc-12430,2017-09-19,2017-09-24,west,home office,office supplies,supplies,kleencut forged office shears by acme united corporation,6.24,0.25,1.56
us-2015-167262,ac-10450,2015-10-31,2015-11-03,west,consumer,technology,phones,plantronics hl10 handset lifter,742.336,0.15,111.35
ca-2018-119746,cm-12385,2018-11-23,2018-11-27,central,consumer,furniture,furnishings,contemporary wood/metal frame,6.464,0.08,0.52
ca-2018-119746,cm-12385,2018-11-23,2018-11-27,central,consumer,office supplies,labels,avery file folder labels,11.52,0.25,2.88
ca-2018-119746,cm-12385,2018-11-23,2018-11-27,central,consumer,technology,phones,toshiba ipt2010-sd ip telephone,222.384,0.15,33.36
ca-2018-108091,ek-13795,2018-11-16,2018-11-21,west,home office,office supplies,art,newell 328,23.36,0.25,5.84
ca-2017-101630,ck-12760,2017-02-19,2017-02-23,east,corporate,office supplies,labels,staple-on labels,8.67,0.25,2.17
ca-2017-101630,ck-12760,2017-02-19,2017-02-23,east,corporate,office supplies,supplies,acme office executive series stainless steel trimmers,25.71,0.25,6.43
ca-2018-132346,pk-19075,2018-11-07,2018-11-11,east,consumer,office supplies,appliances,holmes odor grabber,100.94,0.25,25.24
ca-2015-150301,mh-18025,2015-07-08,2015-07-10,east,consumer,furniture,chairs,"situations contoured folding chairs, 4/set",63.882,0.08,5.11
ca-2015-159310,sc-20725,2015-11-07,2015-11-12,central,consumer,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, squared back",683.144,0.08,54.65
ca-2015-159310,sc-20725,2015-11-07,2015-11-12,central,consumer,office supplies,binders,"avery triangle shaped sheet lifters, black, 2/pack",1.476,0.25,0.37
ca-2015-159310,sc-20725,2015-11-07,2015-11-12,central,consumer,office supplies,supplies,acme stainless steel office snips,40.712,0.25,10.18
us-2018-147984,gb-14575,2018-01-28,2018-02-01,central,consumer,office supplies,paper,xerox 1934,279.9,0.25,69.97
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,office supplies,art,newell 313,13.12,0.25,3.28
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,furniture,bookcases,"bush westfield collection bookcases, dark cherry finish",69.576,0.08,5.57
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,office supplies,art,newell 326,4.224,0.25,1.06
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,technology,accessories,logitech keyboard k120,58.08,0.15,8.71
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,furniture,furnishings,"master caster door stop, large neon orange",52.416,0.08,4.19
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,furniture,furnishings,dax wood document frame,54.92,0.08,4.39
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,furniture,tables,bevis rectangular conference tables,364.95,0.08,29.2
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,office supplies,paper,xerox 1932,85.056,0.25,21.26
ca-2016-104346,im-15070,2016-12-11,2016-12-16,west,consumer,office supplies,paper,avery personal creations heavyweight cards,27.696,0.25,6.92
us-2016-141684,mm-18055,2016-06-29,2016-07-04,east,consumer,office supplies,paper,"ampad phone message book, recycled, 400 message capacity, 5 ¾” x 11”",24.96,0.25,6.24
ca-2016-144722,mf-18250,2016-03-16,2016-03-23,west,corporate,furniture,furnishings,"howard miller 11-1/2"" diameter brentwood wall clock",43.13,0.08,3.45
ca-2016-120516,ck-12595,2016-08-13,2016-08-17,south,consumer,office supplies,binders,3-ring staple pack,5.64,0.25,1.41
us-2017-148901,mk-17905,2017-05-14,2017-05-19,south,corporate,office supplies,binders,gbc docubind p50 personal binding machine,57.582,0.25,14.4
us-2017-148901,mk-17905,2017-05-14,2017-05-19,south,corporate,office supplies,paper,xerox 23,31.104,0.25,7.78
us-2017-148901,mk-17905,2017-05-14,2017-05-19,south,corporate,furniture,furnishings,"dax copper panel document frame, 5 x 7 size",30.192,0.08,2.42
us-2017-148901,mk-17905,2017-05-14,2017-05-19,south,corporate,technology,phones,"lf elite 3d dazzle designer hard case cover, lf stylus pen and wiper for apple iphone 5c mini lite",43.6,0.15,6.54
us-2017-148901,mk-17905,2017-05-14,2017-05-19,south,corporate,office supplies,art,dixon ticonderoga pencils,4.768,0.25,1.19
us-2017-148901,mk-17905,2017-05-14,2017-05-19,south,corporate,office supplies,binders,wilson jones international size a4 ring binders,10.38,0.25,2.6
us-2017-148901,mk-17905,2017-05-14,2017-05-19,south,corporate,office supplies,binders,avery heavy-duty ezd  binder with locking rings,13.392,0.25,3.35
ca-2018-136364,mh-17455,2018-07-13,2018-07-17,east,consumer,technology,phones,cisco spa508g,39.594,0.15,5.94
ca-2018-136364,mh-17455,2018-07-13,2018-07-17,east,consumer,furniture,furnishings,nu-dell executive frame,91.008,0.08,7.28
ca-2016-137708,ng-18430,2016-11-22,2016-11-25,west,consumer,office supplies,paper,xerox 1887,37.94,0.25,9.48
ca-2016-137708,ng-18430,2016-11-22,2016-11-25,west,consumer,office supplies,paper,xerox 1971,42.8,0.25,10.7
ca-2016-137708,ng-18430,2016-11-22,2016-11-25,west,consumer,office supplies,storage,"personal folder holder, ebony",33.63,0.25,8.41
ca-2015-149055,pb-19210,2015-11-23,2015-11-28,east,corporate,office supplies,envelopes,quality park security envelopes,62.808,0.25,15.7
ca-2016-151589,re-19450,2016-12-27,2016-12-30,central,consumer,office supplies,paper,xerox 1917,195.64,0.25,48.91
ca-2016-151589,re-19450,2016-12-27,2016-12-30,central,consumer,technology,phones,cisco spa 502g ip phone,239.9,0.15,35.98
ca-2017-121370,eb-14110,2017-11-14,2017-11-19,east,consumer,furniture,chairs,global ergonomic managers chair,380.058,0.08,30.4
ca-2017-121370,eb-14110,2017-11-14,2017-11-19,east,consumer,technology,copiers,sharp al-1530cs digital copier,1199.976,0.15,180.0
ca-2017-121370,eb-14110,2017-11-14,2017-11-19,east,consumer,furniture,furnishings,"dax contemporary wood frame with silver metal mat, desktop, 11 x 14 size",48.576,0.08,3.89
ca-2017-111696,tb-21625,2017-05-08,2017-05-10,west,consumer,office supplies,paper,xerox 1920,17.94,0.25,4.49
ca-2015-139598,mg-17695,2015-12-26,2015-12-31,east,consumer,office supplies,paper,"wirebound message books, two 4 1/4"" x 5"" forms per page",18.264,0.25,4.57
ca-2015-139598,mg-17695,2015-12-26,2015-12-31,east,consumer,office supplies,appliances,holmes 99% hepa air purifier,34.656,0.25,8.66
ca-2015-139598,mg-17695,2015-12-26,2015-12-31,east,consumer,office supplies,appliances,tripp lite tlp810net broadband surge for modem/fax,81.552,0.25,20.39
ca-2015-139598,mg-17695,2015-12-26,2015-12-31,east,consumer,office supplies,storage,sensible storage wiretech storage systems,227.136,0.25,56.78
ca-2018-117436,lw-17125,2018-06-08,2018-06-14,east,consumer,office supplies,binders,wilson jones impact binders,10.36,0.25,2.59
ca-2016-140025,pf-19120,2016-04-07,2016-04-11,central,consumer,office supplies,appliances,hoover upright vacuum with dirt cup,463.248,0.25,115.81
ca-2016-140025,pf-19120,2016-04-07,2016-04-11,central,consumer,technology,accessories,razer kraken pro over ear pc and music headset,383.952,0.15,57.59
ca-2017-134222,nz-18565,2017-07-10,2017-07-11,west,home office,office supplies,binders,gbc standard therm-a-bind covers,44.856,0.25,11.21
ca-2017-140018,ck-12205,2017-11-21,2017-11-26,east,consumer,technology,machines,texas instrument ti-15 fraction calculator,30.345,0.15,4.55
ca-2017-140018,ck-12205,2017-11-21,2017-11-26,east,consumer,furniture,chairs,"global value steno chair, gray",127.554,0.08,10.2
ca-2017-140018,ck-12205,2017-11-21,2017-11-26,east,consumer,furniture,furnishings,"computer room manger, 14""",77.952,0.08,6.24
us-2018-136707,je-15610,2018-11-12,2018-11-15,west,corporate,office supplies,binders,acco 3-hole punch,14.016,0.25,3.5
ca-2015-152562,jo-15145,2015-11-01,2015-11-08,south,corporate,office supplies,storage,"multi-use personal file cart and caster set, three stacking bins",69.52,0.25,17.38
ca-2015-152562,jo-15145,2015-11-01,2015-11-08,south,corporate,office supplies,art,"oic #2 pencils, medium soft",5.64,0.25,1.41
ca-2017-152408,tt-21220,2017-05-15,2017-05-21,east,consumer,office supplies,binders,binder posts,13.776,0.25,3.44
ca-2015-120278,ms-17365,2015-11-07,2015-11-12,central,consumer,office supplies,appliances,belkin 8 outlet surge protector,245.88,0.25,61.47
ca-2015-120278,ms-17365,2015-11-07,2015-11-12,central,consumer,office supplies,storage,portable personal file box,36.63,0.25,9.16
ca-2015-120278,ms-17365,2015-11-07,2015-11-12,central,consumer,office supplies,storage,x-rack file for hanging folders,22.58,0.25,5.64
ca-2015-120278,ms-17365,2015-11-07,2015-11-12,central,consumer,office supplies,binders,"accohide 3-ring binder, blue, 1""",12.39,0.25,3.1
ca-2018-167661,mp-18175,2018-10-05,2018-10-10,west,home office,office supplies,binders,"avery framed view binder, ezd ring (locking), navy, 1 1/2""",39.92,0.25,9.98
ca-2018-167661,mp-18175,2018-10-05,2018-10-10,west,home office,office supplies,paper,xerox 1951,61.96,0.25,15.49
ca-2018-167661,mp-18175,2018-10-05,2018-10-10,west,home office,office supplies,binders,avery hole reinforcements,19.936,0.25,4.98
ca-2018-106831,fh-14350,2018-06-01,2018-06-03,east,consumer,office supplies,binders,"cardinal holdit! binder insert strips,extra strips",3.798,0.25,0.95
ca-2018-106831,fh-14350,2018-06-01,2018-06-03,east,consumer,office supplies,paper,xerox 1924,27.744,0.25,6.94
ca-2018-106831,fh-14350,2018-06-01,2018-06-03,east,consumer,technology,phones,panasonic kx-tg6844b expandable digital cordless telephone,158.376,0.15,23.76
ca-2018-154123,sc-20050,2018-11-20,2018-11-25,south,home office,furniture,furnishings,9-3/4 diameter round wall clock,27.58,0.08,2.21
ca-2017-136049,nm-18520,2017-12-23,2017-12-28,east,consumer,office supplies,binders,"universal recycled hanging pressboard report binders, letter size",5.553,0.25,1.39
ca-2018-118402,jo-15280,2018-09-29,2018-10-04,south,consumer,office supplies,storage,carina media storage towers in natural & black,243.92,0.25,60.98
us-2017-139388,cc-12475,2017-11-07,2017-11-09,east,consumer,office supplies,fasteners,rubber band ball,14.96,0.25,3.74
us-2015-128685,mz-17515,2015-04-04,2015-04-05,west,corporate,office supplies,binders,avery non-stick binders,7.184,0.25,1.8
ca-2016-124044,ms-17830,2016-07-23,2016-07-26,east,consumer,office supplies,binders,acco 3-hole punch,10.512,0.25,2.63
ca-2015-164469,gk-14620,2015-06-25,2015-06-27,west,corporate,technology,phones,plantronics 81402,263.96,0.15,39.59
ca-2015-164469,gk-14620,2015-06-25,2015-06-27,west,corporate,office supplies,art,"avery hi-liter everbold pen style fluorescent highlighters, 4/pack",71.632,0.25,17.91
ca-2015-164469,gk-14620,2015-06-25,2015-06-27,west,corporate,office supplies,art,"hunt boston vista battery-operated pencil sharpener, black",9.328,0.25,2.33
ca-2015-107818,mc-17275,2015-09-08,2015-09-14,west,consumer,office supplies,art,prang colored pencils,5.88,0.25,1.47
ca-2015-107818,mc-17275,2015-09-08,2015-09-14,west,consumer,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",975.92,0.08,78.07
ca-2015-107818,mc-17275,2015-09-08,2015-09-14,west,consumer,office supplies,art,"hunt powerhouse electric pencil sharpener, blue",303.84,0.25,75.96
ca-2015-107818,mc-17275,2015-09-08,2015-09-14,west,consumer,office supplies,storage,carina double wide media storage towers in natural & black,485.88,0.25,121.47
ca-2015-113320,lh-17155,2015-12-12,2015-12-15,west,consumer,furniture,furnishings,"eldon image series desk accessories, burgundy",12.54,0.08,1.0
ca-2015-113320,lh-17155,2015-12-12,2015-12-15,west,consumer,office supplies,storage,woodgrain magazine files by perma,8.94,0.25,2.24
ca-2015-113320,lh-17155,2015-12-12,2015-12-15,west,consumer,furniture,furnishings,longer-life soft white bulbs,9.24,0.08,0.74
ca-2016-137526,pb-19150,2016-01-13,2016-01-17,west,consumer,office supplies,binders,binding machine supplies,70.008,0.25,17.5
ca-2016-137526,pb-19150,2016-01-13,2016-01-17,west,consumer,furniture,furnishings,"floodlight indoor halogen bulbs, 1 bulb per pack, 60 watts",77.6,0.08,6.21
ca-2016-137526,pb-19150,2016-01-13,2016-01-17,west,consumer,furniture,furnishings,"deflect-o economat nonstudded, no bevel mat",464.85,0.08,37.19
ca-2018-136063,ss-20140,2018-12-15,2018-12-19,central,corporate,office supplies,art,newell 307,10.192,0.25,2.55
ca-2017-101546,gk-14620,2017-12-18,2017-12-24,east,corporate,office supplies,binders,gbc docubind tl300 electric binding system,1793.98,0.25,448.5
ca-2015-138940,gm-14455,2015-04-11,2015-04-16,central,home office,technology,phones,jawbone jambox wireless bluetooth speaker,758.352,0.15,113.75
ca-2017-125164,sh-19975,2017-11-10,2017-11-14,east,corporate,office supplies,binders,canvas sectional post binders,20.368,0.25,5.09
ca-2017-125164,sh-19975,2017-11-10,2017-11-14,east,corporate,office supplies,binders,wilson jones century plastic molded ring binders,49.848,0.25,12.46
ca-2018-163531,sc-20725,2018-06-26,2018-06-30,east,consumer,technology,phones,mophie juice pack helium for iphone,239.97,0.15,36.0
ca-2018-122490,tt-21070,2018-11-13,2018-11-18,west,consumer,furniture,chairs,global troy executive leather low-back tilter,2404.704,0.08,192.38
ca-2018-122490,tt-21070,2018-11-13,2018-11-18,west,consumer,office supplies,binders,gbc docubind p50 personal binding machine,563.024,0.25,140.76
ca-2018-122490,tt-21070,2018-11-13,2018-11-18,west,consumer,office supplies,storage,space solutions hd industrial steel shelving.,344.91,0.25,86.23
ca-2018-122490,tt-21070,2018-11-13,2018-11-18,west,consumer,office supplies,labels,avery file folder labels,8.64,0.25,2.16
ca-2018-131366,sc-20440,2018-11-24,2018-11-29,east,corporate,technology,phones,blue parrot b250xt professional grade wireless bluetooth headset with,89.988,0.15,13.5
ca-2018-131366,sc-20440,2018-11-24,2018-11-29,east,corporate,office supplies,paper,xerox 1919,229.544,0.25,57.39
ca-2018-164042,kl-16645,2018-05-23,2018-05-27,central,consumer,office supplies,fasteners,oic thumb-tacks,1.824,0.25,0.46
ca-2018-164042,kl-16645,2018-05-23,2018-05-27,central,consumer,office supplies,appliances,acco 6 outlet guardian premium plus surge suppressor,18.32,0.25,4.58
ca-2018-164042,kl-16645,2018-05-23,2018-05-27,central,consumer,office supplies,storage,tennsco commercial shelving,48.816,0.25,12.2
ca-2018-164042,kl-16645,2018-05-23,2018-05-27,central,consumer,office supplies,binders,storex dura pro binders,1.188,0.25,0.3
ca-2015-132864,kn-16390,2015-12-02,2015-12-07,east,corporate,technology,accessories,imation 32gb pocket pro usb 3.0 flash drive - 32 gb - black - 1 p ...,119.8,0.15,17.97
us-2015-155817,sl-20155,2015-10-03,2015-10-09,south,home office,office supplies,storage,advantus rolling drawer organizers,61.568,0.25,15.39
us-2015-155817,sl-20155,2015-10-03,2015-10-09,south,home office,office supplies,art,dixon oriole pencils,6.192,0.25,1.55
us-2017-131891,pw-19240,2017-07-29,2017-07-31,south,consumer,office supplies,binders,"avery triangle shaped sheet lifters, black, 2/pack",2.214,0.25,0.55
ca-2018-143567,tb-21175,2018-11-02,2018-11-05,south,corporate,office supplies,envelopes,letter or legal size expandable poly string tie envelopes,5.32,0.25,1.33
ca-2018-143567,tb-21175,2018-11-02,2018-11-05,south,corporate,furniture,chairs,"hon deluxe fabric upholstered stacking chairs, rounded back",975.92,0.08,78.07
ca-2018-143567,tb-21175,2018-11-02,2018-11-05,south,corporate,technology,accessories,logitech dinovo edge keyboard,2249.91,0.15,337.49
ca-2018-143567,tb-21175,2018-11-02,2018-11-05,south,corporate,office supplies,storage,super decoflex portable personal file,59.92,0.25,14.98
ca-2018-104080,ah-10210,2018-03-08,2018-03-15,west,consumer,office supplies,binders,"green canvas binder for 8-1/2"" x 14"" sheets",171.2,0.25,42.8
ca-2018-104080,ah-10210,2018-03-08,2018-03-15,west,consumer,office supplies,art,newell 323,3.36,0.25,0.84
ca-2015-151379,sc-20695,2015-12-16,2015-12-20,central,corporate,office supplies,paper,xerox 1929,114.2,0.25,28.55
ca-2017-163167,rf-19345,2017-11-28,2017-12-01,south,corporate,furniture,chairs,"global push button manager's chair, indigo",182.67,0.08,14.61
ca-2017-163167,rf-19345,2017-11-28,2017-12-01,south,corporate,technology,accessories,kingston digital datatraveler 32gb usb 2.0,101.7,0.15,15.26
ca-2017-163167,rf-19345,2017-11-28,2017-12-01,south,corporate,office supplies,storage,tennsco single-tier lockers,1126.02,0.25,281.5
ca-2017-163167,rf-19345,2017-11-28,2017-12-01,south,corporate,office supplies,storage,"24 capacity maxi data binder racks, pearl",1263.3,0.25,315.82
ca-2017-135776,eh-13765,2017-12-23,2017-12-30,west,corporate,office supplies,art,newell 317,8.82,0.25,2.2
ca-2017-135776,eh-13765,2017-12-23,2017-12-30,west,corporate,office supplies,paper,computer printout paper with letter-trim perforations,37.94,0.25,9.48
ca-2017-135776,eh-13765,2017-12-23,2017-12-30,west,corporate,office supplies,art,"sanford earthwrite recycled pencils, medium soft, #2",4.2,0.25,1.05
ca-2017-135776,eh-13765,2017-12-23,2017-12-30,west,corporate,office supplies,storage,safco boltless steel shelving,227.28,0.25,56.82
ca-2017-135776,eh-13765,2017-12-23,2017-12-30,west,corporate,office supplies,paper,xerox 1911,47.9,0.25,11.98
ca-2017-135776,eh-13765,2017-12-23,2017-12-30,west,corporate,office supplies,envelopes,staple envelope,61.96,0.25,15.49
ca-2017-135776,eh-13765,2017-12-23,2017-12-30,west,corporate,office supplies,storage,"tennsco snap-together open shelving units, starter sets and add-on units",1117.92,0.25,279.48
us-2015-122021,ac-10660,2015-10-15,2015-10-17,east,consumer,furniture,chairs,global italian leather office chair,183.372,0.08,14.67
us-2015-122021,ac-10660,2015-10-15,2015-10-17,east,consumer,office supplies,paper,xerox 1897,7.968,0.25,1.99
ca-2017-130484,sg-20470,2017-08-22,2017-08-27,west,consumer,office supplies,binders,gbc imprintable covers,26.352,0.25,6.59
ca-2018-120936,ca-12310,2018-12-17,2018-12-21,west,corporate,office supplies,storage,iceberg mobile mega data/printer cart,481.32,0.25,120.33
ca-2018-120936,ca-12310,2018-12-17,2018-12-21,west,corporate,office supplies,supplies,fiskars spring-action scissors,13.98,0.25,3.5
ca-2018-110884,sh-20395,2018-03-07,2018-03-12,east,consumer,office supplies,binders,3m organizer strips,25.92,0.25,6.48
ca-2018-110884,sh-20395,2018-03-07,2018-03-12,east,consumer,office supplies,labels,"avery 4027 file folder labels for dot matrix printers, 5000 labels per box, white",91.59,0.25,22.9
us-2015-161613,mc-17605,2015-12-01,2015-12-03,central,corporate,furniture,chairs,hon 4070 series pagoda round back stacking chairs,674.058,0.08,53.92
us-2015-146353,je-15610,2015-10-14,2015-10-16,east,corporate,office supplies,binders,avery metallic poly binders,22.92,0.25,5.73
us-2015-146353,je-15610,2015-10-14,2015-10-16,east,corporate,office supplies,storage,fellowes bankers box recycled super stor/drawer,269.9,0.25,67.47
ca-2015-133809,ms-17530,2015-11-18,2015-11-23,east,consumer,office supplies,binders,pressboard hanging data binders for unburst sheets,11.808,0.25,2.95
ca-2015-133809,ms-17530,2015-11-18,2015-11-23,east,consumer,technology,phones,pny rapid usb car charger - black,9.588,0.15,1.44
ca-2018-127306,bh-11710,2018-01-14,2018-01-18,south,consumer,office supplies,envelopes,"#10- 4 1/8"" x 9 1/2"" security-tint envelopes",18.336,0.25,4.58
ca-2018-127306,bh-11710,2018-01-14,2018-01-18,south,consumer,office supplies,paper,xerox 1931,36.288,0.25,9.07
ca-2018-127306,bh-11710,2018-01-14,2018-01-18,south,consumer,technology,phones,ihome fm clock radio with lightning dock,111.984,0.15,16.8
ca-2018-127306,bh-11710,2018-01-14,2018-01-18,south,consumer,office supplies,binders,ibico presentation index for binding systems,5.97,0.25,1.49
ca-2018-127306,bh-11710,2018-01-14,2018-01-18,south,consumer,office supplies,binders,avery durable slant ring binders with label holder,2.508,0.25,0.63
